plugin,plugin_version,skill_name,source_repository,source_commit,license,adoption_status,verified_at,verification_evidence,notes
wix,1.1.2,wix-design-system,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
wix,1.1.2,wix-headless,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
wix,1.1.2,wix-manage,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,build-zoom-bot,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,build-zoom-contact-center-app,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,build-zoom-meeting-app,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,build-zoom-meeting-sdk-app,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,build-zoom-phone-integration,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,build-zoom-rest-api-app,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,build-zoom-team-chat-app,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,build-zoom-video-sdk-app,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,build-zoom-virtual-agent,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,choose-zoom-approach,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,debug-zoom,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,debug-zoom-integration,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,plan-zoom-integration,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,plan-zoom-product,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,probe-sdk,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,rivet-sdk,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,scribe,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,setup-zoom-oauth,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,setup-zoom-webhooks,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,setup-zoom-websockets,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,start,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,ui-toolkit,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-apps-sdk,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-cobrowse-sdk,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-contact-center-android,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-contact-center-ios,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-contact-center-web,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-general,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-android,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-electron,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-ios,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-linux,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-macos,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-react-native,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-unreal,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-web,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-web-client-view,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-web-component-view,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-meeting-sdk-windows,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-oauth,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-rtms,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-video-sdk-android,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-video-sdk-flutter,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-video-sdk-ios,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-video-sdk-linux,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-video-sdk-macos,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-video-sdk-react-native,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-video-sdk-unity,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-video-sdk-web,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-video-sdk-windows,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-virtual-agent-android,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-virtual-agent-ios,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zoom,1.0.2,zoom-virtual-agent-web,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
zotero,0.1.2,Zotero,https://github.com/openai/plugins,11c74d6ba24d3a6d48f54a194cd00ef3beea18f9,MIT,evaluated_not_adopted,2026-07-17,Plugin-bundle review plus pinned manifest/license; no current profile or connected-app need,現行profileへ一律導入せず、具体需要が出た場合だけplugin単位で再評価
